72.344071	34.493852
72.592183	34.724241
72.858017	35.114132
73.283352	34.972353
73.371964	34.564741
74.328967	34.86602
74.612524	35.202743
74.701135	35.769856
75.108748	35.716689
75.179637	35.433133
74.966969	35.273632
74.89608	34.617908
75.161915	34.281184
75.923973	34.139406
76.526531	34.157128
76.82781	33.926738
77.253144	33.749515
77.660757	33.501403
77.962036	33.217847
78.121537	33.058346
78.369649	32.863401
78.830428	32.686178
79.07854	32.597567
79.149429	32.579845
79.220318	32.260843
79.53932	32.030454
79.787432	31.817786
80.141877	31.321562
80.265933	31.179784
80.638101	31.07345
