longitude	latitude	depth	Scaled Size
71.3486	36.6173	84.82	0.2
96.1511	32.6865	10	0.2
70.8421	36.5242	190.95	0.2
71.5387	37.1825	97.54	0.2
68.1282	39.7988	12.9	0.2
71.6643	39.2482	16.54	0.2
90.2619	26.0659	24.31	0.2
69.8069	30.8984	29.96	0.2
71.2694	36.4437	106.95	0.2
94.9965	32.9799	37.85	0.2
94.9881	32.8717	37.41	0.2
71.7134	37.1344	151.58	0.2
70.827	36.6166	246.99	0.2
95.0006	25.2519	95.33	0.2
73.6822	34.9048	10	0.2
99.609	30.1727	22.98	0.2
68.1516	26.1494	10	0.2
99.6502	30.1768	21.01	0.2
99.7368	30.1048	23.45	0.2
99.6908	30.1819	21.99	0.2
95.6127	25.2601	141.47	0.2
82.6753	30.2163	35	0.2
73.098	34.7371	25.92	0.2
94.9397	28.6255	23.69	0.2
86.186	34.339	30.29	0.2
77.7102	31.4746	10	0.2
72.4225	38.9311	5.16	0.2
72.5262	38.7689	4.75	0.2
86.2891	34.4055	10	0.2
86.2515	34.3687	29.39	0.2
67.5467	39.9451	16.23	0.2
72.3742	38.8748	38.35	0.2
69.1851	35.2761	10	0.2
73.3421	39.4543	10	0.2
73.5391	39.4789	15.55	0.2
98.3154	30.3812	27	0.2
73.4252	39.4563	10	0.2
78.1312	39.8921	22.58	0.2
73.4673	39.4168	10	0.2
70.5594	38.8808	10	0.2
81.1306	29.5553	9.03	0.2
73.3766	39.4279	10	0.2
73.341	39.4745	13.59	0.2
73.387	39.487	17.77	0.2
73.7164	39.4026	10	0.2
73.5842	39.4606	10	0.2
87.4704	28.7638	10	0.2
73.298	39.4202	9.62	0.2
69.6512	32.1823	46.92	0.2
73.613	39.3387	10	0.2
73.562	39.6441	10	0.2
73.7349	39.4381	10	0.2
73.6218	39.4451	10	0.2
73.5245	39.4074	10	0.2
73.2075	39.4021	10	0.2
70.0964	36.5089	214.92	0.2
70.6894	36.4695	210	0.2
75.5163	38.3415	130.43	0.2
70.3346	36.0916	108.87	0.2
71.2307	36.4178	104.46	0.2
71.8189	37.563	118.54	0.2
69.7339	35.8184	107.49	0.2
85.4237	28.0097	10	0.2
96.4968	26.5252	64.3	0.2
87.4796	28.5654	4.44	0.2
87.5326	28.4538	9.36	0.2
95.0925	32.1179	10	0.2
99.575	26.0846	51.35	0.2
99.492	26.0476	53.99	0.2
75.6205	39.7699	10	0.2
95.0268	32.0221	8	0.2
86.6563	34.7921	10	0.2
71.406	36.8594	176.57	0.2
71.7137	37.239	103.43	0.2
74.125	39.674	10	0.2
71.4798	37.0018	114.79	0.2
94.9179	32.0743	10	0.2
95.1012	31.9952	15.92	0.2
70.1303	36.519	220.7	0.2
70.7199	36.0464	92.36	0.2
73.3895	39.4784	46.95	0.2
71.0735	36.8983	76.19	0.2
67.1004	39.1142	24.21	0.2
90.5452	25.7595	10	0.2
70.7476	38.9584	10	0.2
99.2689	35.7108	15.1	0.2
93.1989	29.9569	10	0.2
98.0065	29.8667	23.73	0.2
84.0352	36.5452	14.06	0.2
99.8575	30.4216	10	0.2
69.9154	29.7391	10	0.2
85.7365	27.8322	10	0.2
95.0448	32.0565	10	0.2
84.6943	27.9633	16.72	0.2
70.8607	36.4892	174	0.2
71.3121	39.0598	45.38	0.2
93.4977	26.196	39.72	0.2
86.284	30.8319	32.43	0.2
99.5903	26.0834	10	0.2
85.3377	27.8782	23.53	0.2
69.8659	36.7511	307.31	0.2
71.3509	36.6676	94.89	0.2
71.1693	37.05	85.39	0.2
73.2032	38.7327	13.3	0.2
91.6264	32.6531	10	0.2
70.9688	36.6015	223.13	0.2
97.6386	36.429	14.32	0.2
70.932	36.5426	189	0.2
73.0507	34.9819	48.92	0.2
81.6541	29.3985	10	0.2
73.0165	38.3228	10	0.2
72.8574	38.3722	10	0.2
72.8567	38.5054	10	0.2
72.9329	38.2448	10	0.2
72.9096	38.5856	10	0.2
72.9733	38.2178	10	0.2
73.233	38.5852	10	0.2
73.1342	38.5072	5.99	0.2
72.939	38.208	10	0.2
73.335	38.5827	10	0.2
73.2011	38.6494	19.87	0.2
73.238	38.4881	10	0.2
73.2693	38.5813	10	0.2
72.7443	38.2325	10	0.2
73.2848	38.4507	10	0.2
72.8461	38.7467	17.92	0.2
73.9303	34.8307	5	0.2
92.9745	26.4076	54.52	0.2
89.8692	29.6929	77.42	0.2
84.7587	28.1552	8.19	0.2
75.6292	39.4007	10	0.2
85.6776	27.8525	16.51	0.2
95.0279	32.1192	10	0.2
70.3388	36.5049	208.78	0.2
71.3622	36.7176	185.69	0.2
69.5481	32.0564	39.95	0.2
69.5562	32.0869	44.73	0.2
70.4659	36.4916	211.11	0.2
99.5721	25.0907	24.61	0.2
70.5117	36.4977	201.93	0.2
98.0584	30.1517	24.18	0.2
70.4177	36.5467	202.76	0.2
70.521	36.5034	204.28	0.2
70.5636	36.4973	203.31	0.2
98.2297	34.2965	11.45	0.2
86.469	28.8544	10	0.2
70.3328	36.4812	202.74	0.2
80.3737	29.996	35	0.2
78.1191	37.5663	42.76	0.2
77.9713	37.6844	41.76	0.2
78.5062	35.3339	10	0.2
78.4343	35.3587	10	0.2
71.4872	37.2345	123.78	0.2
70.4897	36.0086	107.39	0.2
71.0755	36.4509	239.6	0.2
73.8631	38.3446	127.39	0.2
71.5439	37.2753	120.03	0.2
86.0795	27.8355	10	0.2
85.9473	27.7023	10	0.2
86.086	27.5691	10	0.2
94.8333	30.3746	38.31	0.2
94.8676	30.3421	35	0.2
94.8898	30.3636	32.33	0.2
81.5677	35.6223	10	0.2
71.0542	36.4995	122.75	0.2
94.9251	30.3447	31.19	0.2
94.8784	30.3779	10.49	0.2
94.8379	30.3325	32.15	0.2
73.3002	33.3021	39.11	0.2
73.1926	33.8564	17.03	0.2
78.0652	37.4984	39.45	0.2
94.8889	30.3434	10	0.2
69.794	38.8831	9.51	0.2
94.8353	30.3416	33.88	0.2
94.9308	30.3218	33.65	0.2
94.8689	30.4	10	0.2
70.9958	35.8708	89.24	0.2
72.6095	38.9915	10	0.2
78.1928	37.3915	10	0.2
78.0286	37.4606	10	0.2
77.934	37.3901	10	0.2
78.1121	37.5234	10	0.2
77.9969	37.5644	10	0.2
78.1194	37.3086	10	0.2
73.7102	34.4513	10	0.2
71.3004	36.6802	191	0.2
86.056	28.0316	10	0.2
90.41	26.6384	26	0.2
69.2895	36.4885	39.04	0.2
82.6319	28.5523	10	0.2
86.0709	27.6326	10	0.2
85.5836	27.8321	24.49	0.2
98.9486	33.0669	15.42	0.2
72.6699	38.0219	141.69	0.2
70.3377	36.1184	115.07	0.2
73.018	38.4463	96.62	0.2
71.0941	36.4807	234.88	0.2
90.9881	34.5823	10	0.2
84.7819	27.9798	10	0.2
85.1005	28.2338	10	0.2
84.9671	27.9555	10	0.2
85.0483	27.3231	10	0.2
70.1959	38.6418	14.6	0.2
86.0734	27.5603	7	0.2
85.713	27.6386	10	0.2
84.7499	27.9719	10	0.2
86.0503	27.7199	8.38	0.2
86.1891	27.7201	10	0.2
86.1557	27.6539	10	0.2
84.6384	27.783	10	0.2
86.1266	27.4989	10	0.2
86.4044	27.7987	10	0.2
69.6421	37.31	11.05	0.2
86.0672	27.7318	10	0.2
86.0692	27.7486	10	0.2
86.1316	27.7298	15	0.2
85.7574	27.7629	15	0.2
86.0161	27.7221	15	0.2
86.2576	27.7224	10	0.2
86.039	27.5579	10	0.2
86.2387	27.6521	11.77	0.2
86.2449	27.7458	10	0.2
86.2566	27.5589	10	0.2
86.2338	27.5796	10	0.2
86.2369	27.3073	10	0.2
86.2177	27.7141	13.01	0.2
69.7172	37.4055	13.92	0.2
89.5914	39.5459	10	0.2
85.979	27.6418	11.56	0.2
84.6576	28.3143	10	0.2
94.7996	26.2401	10	0.2
85.4086	27.864	10	0.2
71.9357	37.3429	166.62	0.2
84.682	28.0066	21.35	0.2
88.055	26.8644	31.71	0.2
85.6751	27.5298	10	0.2
85.865	27.8297	14	0.2
85.854	27.7307	10	0.2
85.9822	27.7555	10	0.2
85.9136	27.7004	10	0.2
84.8715	27.7993	13.61	0.2
85.8114	27.7657	23.88	0.2
85.829	28.238	10	0.2
85.6359	27.8695	10	0.2
85.8748	27.7109	10	0.2
85.9826	27.7266	10	0.2
85.0378	28.0768	10	0.2
84.5594	28.0979	10	0.2
85.8842	27.8061	10	0.2
85.9565	27.6033	10	0.2
85.5209	27.9945	10	0.2
85.7503	27.7192	10	0.2
85.3426	27.8743	10	0.2
85.5058	27.5866	10	0.2
85.9539	27.6708	10	0.2
84.6218	27.9351	10	0.2
85.5666	27.8166	10	0.2
85.16	27.6429	10	0.2
85.7931	27.8549	10	0.2
85.7563	27.7014	10	0.2
85.7943	27.8132	10	0.2
85.5955	27.8172	10	0.2
85.6791	27.8818	10	0.2
85.7307	27.615	10	0.2
85.914	27.7879	10	0.2
86.0061	27.7219	10	0.2
85.7505	27.8822	10	0.2
85.2009	27.672	10	0.2
85.5012	27.5862	10	0.2
85.8302	27.7435	10	0.2
85.9479	27.7244	10	0.2
85.0717	27.8478	10	0.2
85.5043	27.7006	10	0.2
85.5854	27.687	10	0.2
85.448	27.813	18	0.2
85.1141	27.8006	10	0.2
84.492	28.2046	10	0.2
68.6365	36.282	36.94	0.2
82.3938	28.8947	10	0.2
92.7714	26.7924	35	0.2
71.2159	36.5648	113.41	0.2
71.83	37.1953	178.38	0.2
83.4081	32.8699	11.91	0.2
86.3309	28.7007	57.33	0.2
79.5107	30.3521	10	0.2
71.4463	36.5833	111.99	0.2
71.5953	36.4849	101.15	0.2
71.3314	36.6879	196.08	0.2
73.2777	34.671	29.74	0.2
70.985	36.4499	143.52	0.2
76.2031	34.4283	48.05	0.2
75.1314	39.5361	51.9	0.2
71.6395	36.425	101.03	0.2
98.9802	34.766	14.87	0.2
83.4305	32.866	10	0.2
83.9732	28.2987	32.41	0.2
95.1923	25.0231	120.19	0.2
93.0194	32.6654	28.18	0.2
71.7699	37.2889	128.42	0.2
72.6023	37.9736	119.48	0.2
87.3541	28.5278	57.27	0.2
71.3538	36.4149	98.81	0.2
86.3702	27.7395	33.6	0.2
70.8023	36.5312	196.85	0.2
71.7387	37.2379	122.18	0.2
92.6206	26.886	53.1	0.2
67.968	36.4084	25.95	0.2
71.0089	36.5157	234.57	0.2
71.4975	37.2247	107.66	0.2
72.9695	38.1919	138.24	0.2
71.2444	36.3657	126.42	0.2
97.0638	37.6163	16.41	0.2
73.8777	34.9154	34.56	0.2
97.0744	27.1694	10	0.2
70.8709	36.5261	189.56	0.2
88.8686	38.2443	10	0.2
97.7681	36.3702	12.28	0.2
69.5866	38.5901	15.55	0.2
69.8145	36.4517	29.16	0.2
73.0647	35.9113	41.91	0.2
73.9193	34.2939	26.73	0.2
71.5284	36.0497	91.14	0.2
71.4083	36.9042	80.12	0.2
70.6992	36.0019	94.97	0.2
72.1472	37.4512	8.36	0.2
67.2293	27.0721	29.57	0.2
95.365	25.0074	134.14	0.2
72.3338	37.501	14.16	0.2
69.995	36.0758	113.6	0.2
70.9638	36.5605	200.45	0.2
71.5833	39.1443	36	0.2
76.4266	32.3289	10	0.2
98.9259	34.8385	10	0.2
85.4967	29.2757	10	0.2
81.1083	39.1843	10	0.2
71.0988	36.8785	83.67	0.2
67.7024	36.4088	35	0.2
71.1376	36.3628	91.12	0.2
78.1413	39.3526	10	0.2
73.9147	36.2352	74.72	0.2
75.0923	35.5535	35	0.2
70.8409	36.5139	199.24	0.2
70.8555	36.231	115.45	0.2
71.6062	36.6308	108.53	0.2
75.5807	33.292	42.74	0.2
69.9463	36.3366	142.15	0.2
70.0793	36.5292	211.53	0.2
70.731	36.6656	69.01	0.2
67.695	29.4664	18.87	0.2
68.3887	26.3678	15.35	0.2
71.2824	36.5977	127.49	0.2
69.9299	31.7368	27.84	0.2
93.0355	38.4094	17.11	0.2
70.4059	35.2063	71.39	0.2
86.4624	31.3961	13.47	0.2
71.2425	37.2444	101.07	0.2
73.6564	34.7251	23.8	0.2
82.3019	35.8478	10	0.2
82.8769	36.2151	11.77	0.2
70.6838	36.4491	206.57	0.2
72.612	39.3697	53.87	0.2
92.7956	38.3261	14.66	0.2
91.1309	31.6755	15.49	0.2
90.7908	38.2417	10	0.2
76.1747	30.0104	16.02	0.2
82.3399	35.8857	10	0.2
82.4283	35.9306	10	0.2
82.3433	36.0206	10	0.2
82.4	35.8613	10	0.2
82.4499	35.9686	10	0.2
82.487	35.9947	10	0.2
89.2216	33.8784	10	0.2
90.3587	32.0483	32.55	0.2
71.4089	36.5917	139.66	0.2
73.1097	34.7881	28.1	0.2
93.8116	32.9228	37.48	0.2
90.2824	31.8719	46.49	0.2
71.3494	36.4674	102.33	0.2
71.5185	36.5504	107.24	0.2
68.6777	36.1253	64.74	0.2
70.3878	36.4917	210.46	0.2
75.3575	38.335	126.82	0.2
69.151	37.3074	23.64	0.2
71.4261	37.2111	109.17	0.2
73.937	38.3639	135.81	0.2
71.3868	36.5395	87.1	0.2
67.4543	27.5175	10.11	0.2
89.1888	34.0071	25.56	0.2
70.5242	36.2944	144	0.2
94.196	39.1234	20.78	0.2
70.7001	35.9796	95.05	0.2
73.2065	36.7482	35	0.2
89.5628	26.5885	13.6	0.2
70.3233	36.4871	215.45	0.2
71.0561	36.9215	51.6	0.2
95.8701	28.8721	35.15	0.2
71.9565	37.4965	133.8	0.2
73.6275	39.5265	42.74	0.2
86.8448	36.5757	7.18	0.2
88.0211	35.6323	31.61	0.2
67.5025	29.8329	17.75	0.2
70.7551	39.0251	19.09	0.2
68.0529	37.6806	29.37	0.2
68.8901	38.4097	22.96	0.2
93.5345	26.3701	46.84	0.2
93.6451	26.4118	34.32	0.2
75.524	39.7652	48.06	0.2
71.0647	36.6521	212.04	0.2
97.3754	39.7459	15.13	0.2
77.0837	35.3406	48.7	0.2
77.4189	35.7595	96.76	0.2
71.0967	36.4972	227.43	0.2
70.7061	36.4392	210	0.2
71.4167	36.7749	105.2	0.2
88.4022	27.2898	9.87	0.2
70.3083	38.7155	18.2	0.2
70.7674	36.3855	185.84	0.2
71.1658	36.4546	259.5	0.2
80.9925	34.9486	30.03	0.2
70.1261	36.5088	212	0.2
99.4911	28.2649	10	0.2
71.3849	36.4718	117.29	0.2
99.2852	28.2704	10	0.2
99.7169	29.997	10	0.2
99.3107	28.2123	10.05	0.2
99.3432	28.2199	10	0.2
99.4322	28.2316	10	0.2
85.8966	28.1613	54.65	0.2
99.3276	28.239	10	0.2
94.0462	33.1688	11.54	0.2
71.7827	37.2712	35	0.2
71.7178	37.2179	35.4	0.2
75.8728	33.2183	44.81	0.2
99.0083	31.7105	39.34	0.2
69.4081	29.0997	10.13	0.2
97.9591	30.1514	10.03	0.2
97.9241	30.0761	10	0.2
97.9127	29.976	10	0.2
98.0134	30.0293	10	0.2
97.9753	30.0628	10	0.2
86.4892	31.4676	10	0.2
86.4483	31.4444	8.91	0.2
75.9504	33.2967	42.43	0.2
75.9377	33.2663	14.12	0.2
71.138	36.717	230.1	0.2
70.544	36.501	206.9	0.2
99.009	25.9	39.4	0.2
87.599	28.383	52.5	0.2
73.026	39.345	16.5	0.2
71.126	36.69	218	0.2
78.197	32.765	49.9	0.2
70.474	36.534	215.3	0.2
92.729	33.084	42.3	0.2
73.471	39.272	28.8	0.2
72.198	35.168	50.6	0.2
82.279	28.655	24.8	0.2
71.971	39.43	12.3	0.2
73.127	36.891	41.6	0.2
71.206	36.429	232.8	0.2
95.931	37.604	9	0.2
76.601	32.672	41.1	0.2
70.44	36.491	207.4	0.2
86.512	31.377	24.3	0.2
86.604	31.504	25.3	0.2
86.589	31.414	27.5	0.2
88.104	38.795	15	0.2
75.709	33.087	48	0.2
75.727	33.101	61.7	0.2
73.029	39.532	49.5	0.2
75.764	33.001	10	0.2
70.22	34.526	63.8	0.2
99.782	25.953	38.3	0.2
95.15	28.887	39.5	0.2
72.548	38.248	104.5	0.2
88.051	30.039	35	0.2
71.457	36.454	103.9	0.2
71.106	36.403	239.5	0.2
95.323	33.313	10	0.2
70.088	36.476	229.9	0.2
70.875	36.5	171.4	0.2
82.294	28.758	10	0.2
99.812	25.98	8	0.2
71.594	38.606	11.6	0.2
67.554	29.194	10	0.2
85.698	34.319	10	0.2
85.651	34.292	10	0.2
71.034	36.418	137	0.2
71.666	36.441	95.5	0.2
92.371	38.476	16.9	0.2
78.268	30.969	10	0.2
80.424	34.247	16.6	0.2
70.653	36.472	204.3	0.2
70.264	37.48	35	0.2
82.416	37.55	23.8	0.2
94.702	32.901	10	0.2
96.536	36.663	15.3	0.2
94.68	32.921	21.5	0.2
77.291	39.836	35	0.2
68.847	36.339	51.5	0.2
99.546	31.056	8	0.2
70.984	36.502	190.4	0.2
81.711	29.694	15.3	0.2
71.847	39.423	36.3	0.2
86.582	31.318	35	0.2
71.38	36.405	113.1	0.2
81.199	29.368	10	0.2
70.599	35.711	117.4	0.2
96.61	25.399	32.1	0.2
74.131	38.132	156.1	0.2
88.098	38.745	10	0.2
71.2	36.476	90.2	0.2
88.2	27.22	25	0.2
67.566	30.492	11.6	0.2
67.584	30.538	10	0.2
72.052	37.512	119.1	0.2
81.479	29.46	37.1	0.2
92.337	26.117	62	0.2
71.133	36.423	208.3	0.2
69.257	37.535	22.8	0.2
69.683	35.949	112.4	0.2
69.216	36.167	50.2	0.2
95.729	37.56	10	0.2
73.698	34.108	26	0.2
78.444	31.832	10	0.2
71.909	37.178	144.8	0.2
92.994	26.953	35	0.2
92.818	26.879	36.8	0.2
76.632	32.471	10	0.2
76.507	32.401	19.1	0.2
95.837	37.589	23.2	0.2
69.211	36.277	30.3	0.2
96.682	25.459	42.8	0.2
71.325	36.513	98.6	0.2
88.642	27.33	42.2	0.2
70.133	30.034	10	0.2
71.442	36.697	192.4	0.2
74.272	39.23	48	0.2
78.717	36.824	13.6	0.2
78.787	36.891	41.1	0.2
96.895	25.175	35	0.2
82.022	28.848	10	0.2
82.69	28.47	28.4	0.2
92.57	26.599	48.9	0.2
82.501	35.827	10	0.2
82.505	35.624	6.3	0.2
73.663	34.849	27.5	0.2
78.154	39.963	21.7	0.2
86.74	28.456	70.2	0.2
94.846	30.317	10	0.2
94.855	30.335	24.4	0.2
77.712	35.804	72.7	0.2
94.849	30.352	24.1	0.2
96.324	26.103	55.6	0.2
96.311	26.055	43.8	0.2
75.556	39.774	52.3	0.2
80.647	29.921	16.5	0.2
74.008	38.313	130.7	0.2
69.256	36.058	16.2	0.2
69.405	36.065	10	0.2
88.041	29.951	29.4	0.2
94.48	25.424	52.1	0.2
71.17	36.518	167.6	0.2
90.663	27.074	35	0.2
96.529	25.347	31	0.2
88.011	29.914	10	0.2
96.393	28.638	43.1	0.2
69.454	37.835	18.3	0.2
69.401	36.039	29.1	0.2
84.126	28.4	20.1	0.2
75.194	39.803	47.5	0.2
83.466	30.822	35	0.2
71.357	36.424	106.2	0.2
72.804	33.878	48.4	0.2
77.11	37.948	31.4	0.2
87.016	33.629	8.1	0.2
69.618	34.509	10	0.2
71.702	37.23	148.1	0.2
89.427	38.306	10	0.2
92.889	26.175	43.3	0.2
70.711	36.347	144.8	0.2
82.554	36.422	10	0.2
77.095	39.968	43.3	0.2
70.13	36.527	211.6	0.2
82.386	34.383	34.1	0.2
71.909	37.537	109.5	0.2
71.287	36.496	229.5	0.2
87.777	26.087	28.8	0.2
70.91	36.124	86.8	0.2
69.642	38.904	15.3	0.2
94.873	29.434	35	0.2
71.489	36.427	103.6	0.2
73.091	36.674	10	0.2
93.868	38.179	10	0.2
81.819	34.194	20.6	0.2
76.649	28.809	10	0.2
83.461	33.977	10.4	0.2
74.38	39.75	42.5	0.2
91.237	27.447	53.6	0.2
74.371	39.702	43.3	0.2
79.835	35.84	10	0.2
79.717	35.723	10	0.2
79.603	35.702	10	0.2
70.952	32.298	57.7	0.2
82.787	32.388	21.9	0.2
70.892	36.378	177.1	0.2
68.976	36.079	35	0.2
94.253	26.146	52.3	0.2
78.282	30.986	6.2	0.2
70.688	36.518	145.6	0.2
71.371	36.389	104.7	0.2
70.512	36.009	100.9	0.2
95.153	25.203	105.3	0.2
77.346	35.776	62.9	0.2
70.762	38.659	43.5	0.2
70.28	36.478	228.2	0.2
70.888	36.414	174.1	0.2
68.301	28.855	10	0.2
86.389	31.868	35	0.2
70.857	36.492	202.2	0.2
71.58	36.383	115.8	0.2
94.384	39.463	10	0.2
71.165	36.427	148.4	0.2
94.305	39.425	10	0.2
92.886	32.554	16.5	0.2
71.833	37.498	121.4	0.2
76.888	38.31	31.5	0.2
83.823	31.804	6.7	0.2
97.602	25.2	35.3	0.2
74.504	37.788	64.5	0.2
71.355	36.363	77.5	0.2
72.205	37.337	211.9	0.2
97.503	30.163	48.9	0.2
97.418	30.118	48.4	0.2
71.781	39.393	27.2	0.2
71.372	36.44	87.5	0.2
68.781	36.723	44.5	0.2
81.607	35.436	2.4	0.2
72.882	39.426	41.5	0.2
87.311	38.293	18.4	0.2
70.416	38.708	24.4	0.2
68.647	36.612	13.8	0.2
71.951	38.544	48.4	0.2
76.701	36.591	81.7	0.2
69.445	34.444	11.8	0.2
70.243	34.549	38.6	0.2
88.452	27.353	28.2	0.2
88.583	27.52	40.1	0.2
82.51	36.358	17.8	0.2
89.747	34.891	32.5	0.2
70.696	38.98	30	0.2
70.415	32.8	10	0.2
70.891	36.324	174.4	0.2
70.727	36.445	202.4	0.2
78.997	38.616	10	0.2
71.613	36.473	117.5	0.2
71.178	36.387	90.4	0.2
76.858	33.095	14.6	0.2
70.86	36.45	165.5	0.2
69.598	38.516	21.3	0.2
69.894	36.704	35	0.2
69.419	36.362	34.6	0.2
95.69	37.66	10	0.2
71.201	36.905	81.5	0.2
71.103	36.35	101.6	0.2
87.574	33.739	13.6	0.2
71.11	36.238	97.5	0.2
70.166	36.519	202.1	0.2
73.224	39.413	38.4	0.2
95.948	32.447	29.3	0.2
89.329	33.928	39.2	0.2
89.224	33.907	35	0.2
72.499	39.214	52.1	0.2
98.721	25.075	39	0.2
79.338	30.61	14.3	0.2
73.038	36.202	57.8	0.2
72.354	32.302	47.6	0.2
88.019	27.529	45.7	0.2
98.79	25.062	34.5	0.2
74.845	39.401	32.3	0.2
71.196	36.585	227.3	0.2
71.031	36.636	241.9	0.2
71.012	36.593	232.1	0.2
80.433	30.323	25.4	0.2
72.175	36.232	89.9	0.2
68.759	37.832	21.5	0.2
89.58	34.29	15.1	0.2
75.964	38.203	119.5	0.2
70.975	36.625	77.2	0.2
80.754	29.698	26.1	0.2
72.895	38.017	131.3	0.2
76.714	36.606	87.4	0.2
70.984	36.486	180.4	0.2
76.491	36.281	76.7	0.2
71.819	37.338	10	0.2
69.51	36.153	20.8	0.2
70.553	36.271	192.2	0.2
70.533	36.499	208.4	0.2
75.332	39.034	43.3	0.2
69.526	36.352	24.4	0.2
96.326	26.114	59.1	0.2
73.856	39.54	59.8	0.2
73.186	36.243	53.7	0.2
82.132	36.085	3.9	0.2
68.558	36.785	16.9	0.2
91.626	38.899	10	0.2
72.252	39.322	39.8	0.2
71.054	36.147	77.4	0.2
69.611	35.403	48.2	0.2
75.283	37.509	42.9	0.2
68.968	36.194	28.4	0.2
75.251	39.442	10	0.2
86.454	30.797	8.4	0.2
86.508	30.942	21.9	0.2
71.014	36.388	142.3	0.2
73.679	38.391	124.3	0.2
70.952	36.511	194.4	0.2
69.661	32.344	53.6	0.2
69.462	30.424	28	0.2
70.083	31.53	14.1	0.2
72.86	39.358	10	0.2
90.329	29.775	10	0.2
73.036	38.275	102.6	0.2
94.174	28.469	35.6	0.2
69.762	38.55	43.3	0.2
69.63	38.58	28.4	0.2
70.458	34.549	34.1	0.2
67.117	30.178	27	0.2
70.895	36.746	252.5	0.2
73.649	25.23	13.5	0.2
70.928	36.622	213.6	0.2
87.506	36.636	10	0.2
71.207	36.411	99.8	0.2
71.21	36.492	146.6	0.2
92.896	28.397	79.4	0.2
71.101	36.517	187.7	0.2
99.567	30.114	20	0.2
73.232	37.127	55	0.2
85.677	28.487	41.1	0.2
72.887	33.869	33.2	0.2
72.458	39.273	61.7	0.2
72.823	38.904	10	0.2
70.266	39.229	30.9	0.2
90.961	33.603	48.6	0.2
70.285	39.154	3.6	0.2
69.587	29.715	10	0.2
69.674	38.493	35	0.2
69.781	32.944	35	0.2
75.368	33.718	25.8	0.2
96.312	33.279	2.4	0.2
73.782	39.376	10	0.2
73.84	39.453	10	0.2
95.176	25.148	111.6	0.2
70.491	36.101	65.2	0.2
71.251	36.508	226.1	0.2
71.817	39.321	13	0.2
94.842	30.378	38.2	0.2
94.829	30.309	44.8	0.2
96.998	26.329	25.8	0.2
69.637	38.452	23.7	0.2
74.153	38.102	172.4	0.2
70.456	36.413	209.5	0.2
94.91	30.332	36.3	0.2
94.927	30.437	10	0.2
94.84	30.316	35	0.2
94.887	30.305	42.3	0.2
86.981	29.318	42.3	0.2
79.608	30.075	13.1	0.2
80.397	29.841	32.8	0.2
80.538	31.064	10	0.2
80.375	29.854	11.6	0.2
70.449	38.899	60.1	0.2
70.931	36.517	212	0.2
71.355	36.536	91.4	0.2
71.655	37.116	125.6	0.2
80.428	29.872	16.3	0.2
71.519	37.191	50.4	0.2
71.553	37.146	47.3	0.2
70.306	36.046	87.6	0.2
71.977	38.571	56.4	0.2
81.486	29.547	10	0.2
81.446	29.587	19	0.2
71.142	36.269	119.6	0.2
74.846	39.865	28.6	0.2
91.46	32.784	35	0.2
96.181	33.298	49.1	0.2
70.17	36.501	220.6	0.2
76.951	36.639	85.5	0.2
96.087	33.3	10	0.2
96.15	33.335	24.2	0.2
69.819	29.116	10	0.2
80.956	34.559	2	0.2
96.501	25.048	29.9	0.2
69.79	37.78	46.1	0.2
71.404	36.226	102.8	0.2
77.839	31.135	18.8	0.2
70.714	36.421	206.5	0.2
90.36	29.664	10	0.2
71.451	36.659	176.2	0.2
74.015	38.332	124.9	0.2
71.106	36.506	153.3	0.2
71.328	33.108	50.6	0.2
71.544	37.097	60.3	0.2
96.437	33.213	47.9	0.2
96.503	33.197	28.7	0.2
73.922	39.604	45.4	0.2
75.179	35.161	47.7	0.2
76.923	35.99	102.1	0.2
95.7	37.607	10	0.2
67.611	35.716	9.2	0.2
67.677	35.808	10.3	0.2
92.826	32.514	35	0.2
96.647	33.061	10	0.2
92.794	32.461	24.2	0.2
96.946	33.017	10	0.2
76.64	39.964	59.5	0.2
96.617	33.071	10	0.2
96.546	33.126	10	0.2
96.814	32.892	10	0.2
96.86	32.925	22.8	0.2
96.712	33.16	10	0.2
70.026	34.172	31.1	0.2
69.586	36.097	114.8	0.2
95.718	37.568	10	0.2
69.541	30.088	35	0.2
92.826	32.516	19.7	0.2
74.618	37.463	49.4	0.2
74.63	37.487	50.1	0.2
81.759	34.334	37.2	0.2
81.953	30.64	29.5	0.2
81.875	30.531	17.8	0.2
74.498	35.303	43.6	0.2
75.71	34.292	56.6	0.2
86.966	36.426	10	0.2
95.847	34.982	32.1	0.2
72.412	37.736	206.9	0.2
71.578	36.862	109.2	0.2
86.745	28.474	89.1	0.2
91.191	35.405	10	0.2
93.282	25.818	53.9	0.2
80.034	30.069	10	0.2
70.702	35.972	105.4	0.2
74.977	39.488	55	0.2
72.691	39.314	6.1	0.2
71.309	36.758	93	0.2
71.481	36.525	93.4	0.2
88.22	35.548	14.3	0.2
70.893	36.041	104.7	0.2
67.49	39.479	10	0.2
80.557	29.744	35	0.2
70.449	38.031	35	0.2
85.273	32.384	54.1	0.2
71.467	38.245	47	0.2
83.791	30.646	10	0.2
99.866	26.29	10	0.2
91.51	27.319	10	0.2
71.244	36.275	102.6	0.2
71.086	35.46	121.5	0.2
96.644	37.526	10	0.2
71.721	36.397	103.4	0.2
92.841	32.641	10	0.2
88.568	33.197	54.7	0.2
