81.745744	30.320253
82.525525	30.160752
83.163527	29.894918
83.943308	29.505028
84.740811	29.256916
85.361091	29.06197
86.51304	28.973359
87.930823	28.973359
88.76377	28.884748
90.411943	28.973359
91.70567	29.044248
93.10573	28.707525
94.293124	28.813858
94.736181	29.256916
94.931126	29.186027
95.055182	29.646806
95.445072	29.611361
96.455243	29.168304
97.075523	28.317634
97.181856	27.839133
97.819859	27.555576
98.404694	27.130241
98.546473	26.261849
98.404694	25.73018
98.670529	25.287123
