74.390995	32.739345
75.011275	32.491233
75.35686	32.438066
75.472055	32.00387
76.482225	31.330423
76.535392	30.807616
77.270867	30.213919
78.422815	29.549333
79.317791	29.123998
80.070988	28.769553
80.540629	28.716386
81.054575	28.51258
81.409021	28.379662
81.736883	28.0518
82.078037	27.679632
82.831234	27.409367
84.288892	27.342909
84.661061	27.236575
85.343369	26.797948
85.999093	26.824532
86.623804	26.549836
87.421307	26.483378
88.737187	26.691615
89.3043	26.585281
89.782802	26.594142
90.287887	26.665031
91.023362	26.73592
91.625919	26.797948
92.370255	27.116949
93.433593	27.161255
94.275401	27.568868
94.434902	27.657479
94.718459	27.834702
94.975432	27.879008
95.374183	28.109398
95.781796	28.029647
96.021047	27.89673
96.100797	27.799258
95.445072	27.347339
95.099488	27.170116
94.895681	27.028338
94.683014	26.744781
94.523513	26.558697
94.310846	26.34603
94.053873	26.186529
93.87665	26.000445
93.681705	25.885251
93.469037	25.761194
93.265231	25.530805
93.194342	25.468777
